p_id,brand_id,name,price,color,brand_name,ratingCount,avg_rating
16846766,75.0,ANOUK SEA GREEN FLORAL SATIN SAREE,3199.0,SEA GREEN,ANOUK,35.0,4.428571429
16911758,868.0,TAAVI WOMEN GREEN ETHNIC MOTIFS PRINTED PURE COTTON BAGRU DUPATTA,1699.0,GREEN,TAAVI,10.0,4.6
17607846,544.0,MANGO WOMEN DUSTY PINK SOLID DOUBLE BREASTED BLAZER,5990.0,ROSE,MANGO,184.47941042394774,4.101225865898192
17640612,750.0,ROADSTER WOMEN BLUE SLIM TAPERED FIT LOW DISTRESS LIGHT FADE STRETCHABLE JEANS,3299.0,BLUE,ROADSTER,184.47941042394774,4.101225865898192
17728664,530.0,M&H EASY WOMEN NAVY BLUE SOLID PLAYSUIT,1599.0,NAVY BLUE,M&H EASY,184.47941042394774,4.101225865898192
17740568,133.0,BIBA YELLOW & RED PRINTED PURE COTTON UNSTITCHED DRESS MATERIAL,899.0,YELLOW,BIBA,184.47941042394774,4.101225865898192
18587700,596.0,MONTREZ WHITE & PINK PRINTED DENIM JACKET & SKIRT,1499.0,WHITE,MONTREZ,19.0,4.263157895
18787500,903.0,TOKYO TALKIES WOMEN BLUE PLEATED TROUSERS,1299.0,BLUE,TOKYO TALKIES,36.0,3.777777778
19215770,147.0,BOSTREET WOMEN BURGUNDY SOLID FLARED SKIRTS,2199.0,BURGUNDY,BOSTREET,184.47941042394774,4.101225865898192
2402042,258.0,ESPRESSO BLACK SOLID OPEN FRONT SHRUG,999.0,BLACK,ESPRESSO,190.0,4.547368421
3452046,793.0,SERA BLUE & PEACH-COLOURED PRINTED PLAYSUIT,1494.0,BLUE,SERA,1011.0,4.150346192
9070021,783.0,SASSAFRAS BEIGE & BLACK ANIMAL PRINT SHIRT STYLE TOP,1399.0,BEIGE,SASSAFRAS,3845.0,4.269180754
10128417,868.0,TAAVI WOMEN NAVY BLUE & WHITE WOVEN DESIGN IKAT EMPIRE SUSTAINABLE PURE COTTON TOP WITH SMOCKED DETAILING,1499.0,NAVY BLUE,TAAVI,744.0,4.331989247
12178108,750.0,ROADSTER WOMEN BLUE WASHED DENIM JACKET,2299.0,BLUE,ROADSTER,602.0,4.509966777
12413214,945.0,VARANGA WOMEN MUSTARD YELLOW FLORAL YOKE EMBROIDERED STRAIGHT KURTA,1999.0,MUSTARD,VARANGA,2426.0,4.254328112
12865416,176.0,CHKOKKO WOMEN BLACK SIDE PANELLED REGULAR FIT DOUBLE LAYERED RUNNING SHORTS,2665.0,BLACK,CHKOKKO,291.0,4.182130584
14088428,806.0,SHEWILL MUSTARD BROWN & GREEN COTTON BLEND UNSTITCHED DRESS MATERIAL,3199.0,MUSTARD,SHEWILL,96.0,4.03125
15546696,776.0,SANGRIA WOMEN MAROON KAANI WOOLLEN WOVEN SHAWL,2699.0,MAROON,SANGRIA,10.0,4.3
15954768,603.0,MY LITTLE LAMBS GIRLS PINK CHECKED & PRINTED PURE COTTON TOP & TIERED SKIRT,3250.0,PINK,MY LITTLE LAMBS,72.0,4.208333333
17124538,353.0,H&M WOMEN WHITE RIB-KNIT CARDIGAN,1499.0,WHITE,H&M,86.0,4.662790698
17527928,212.0,DEEBACO WOMEN PINK COTTON SUMMER CO-ORDS,3399.0,PINK,DEEBACO,28.0,4.428571429
18131688,353.0,H&M WOMEN BLACK WIDE LINEN-BLEND TROUSERS,1499.0,BLACK,H&M,122.0,4.475409836
18152576,943.0,VAN HEUSEN WOMAN MAROON SOLID SINGLE-BREASTED CASUAL BLAZER,3999.0,MAROON,VAN HEUSEN WOMAN,184.47941042394774,4.101225865898192
18328804,931.0,URBANIC WOMEN BLACK JEANS,1790.0,BLACK,URBANIC,172.0,4.244186047
18485216,368.0,HIVE91 WOMEN BLACK PRINTED A-LINE MAXI SKIRTS,1349.0,BLACK,HIVE91,184.47941042394774,4.101225865898192
18724182,46.0,ALAYA BY STAGE3 GREEN SAREE,3795.0,GREEN,ALAYA BY STAGE3,5.0,4.2
2046268,783.0,SASSAFRAS NAVY BLUE SOLID BASIC JUMPSUIT,2199.0,NAVY BLUE,SASSAFRAS,419.0,4.303102625
8420329,776.0,SANGRIA GREEN FLORAL HIGH-LOW PURE COTTON TOP WITH BELL SLEEVES,1899.0,GREEN,SANGRIA,738.0,3.540650407
9009991,845.0,STYLE QUOTIENT OFF-WHITE SOLID OPEN FRONT SHRUG,1499.0,OFF WHITE,STYLE QUOTIENT,384.0,4.033854167
12277606,841.0,STREET 9 WOMEN OLIVE GREEN & BROWN CAMOUFLAGE PRINT CARGOS,2299.0,OLIVE,STREET 9,2353.0,4.346366341
13526690,171.0,CHEMISTRY WOMEN BLUE REGULAR FIT MID-RISE CLEAN LOOK STRETCHABLE CROPPED JEANS,1999.0,BLUE,CHEMISTRY,392.0,3.941326531
13552234,242.0,DUPATTA BAZAAR BLACK SOLID DUPATTA,599.0,BLACK,DUPATTA BAZAAR,232.0,4.547413793
14850348,583.0,MITERA BROWN & GOLD-COLOURED ETHNIC MOTIFS WOVEN DESIGN SILK BLEND BANARASI SAREE,5199.0,BROWN,MITERA,772.0,4.303108808
15789142,829.0,SLAZENGER WOMEN BLACK RUNNING SPORTY RAPID-DRY JACKET,2499.0,BLACK,SLAZENGER,227.0,4.220264317
16600750,38.0,AHIKA WOMEN TEAL ETHNIC MOTIFS YOKE DESIGN KURTA WITH TROUSERS & WITH DUPATTA,3748.0,TEAL,AHIKA,1268.0,4.095425868
17751840,772.0,SALWAR STUDIO NAVY BLUE PRINTED UNSTITCHED DRESS MATERIAL,1095.0,NAVY BLUE,SALWAR STUDIO,5.0,4.2
17819832,554.0,MAST & HARBOUR WHITE & PINK FLORAL PRINT SMOCKED TOP,1599.0,WHITE,MAST & HARBOUR,184.47941042394774,4.101225865898192
18446902,890.0,THE SOULED STORE WOMEN BLUE TIE DYE PRINTED T-SHIRT & JOGGERS,2499.0,BLUE,THE SOULED STORE,12.0,4.916666667
18451644,287.0,FASHION BASKET WOMEN PINK LEHENGA CHOLI,3699.0,PINK,FASHION BASKET,51.0,3.31372549
18604646,1014.0,ZINK LONDON WOMEN BLUE FLORAL  LACE DESIGN SKIRTS,1999.0,BLUE,ZINK LONDON,184.47941042394774,4.101225865898192
19189664,331.0,GINGER BY LIFESTYLE WOMEN BEIGE PRINTED SWEATSHIRT,1099.0,BEIGE,GINGER BY LIFESTYLE,184.47941042394774,4.101225865898192
19215754,147.0,BOSTREET WOMEN MAROON FLARED SKIRTS,2499.0,MAROON,BOSTREET,184.47941042394774,4.101225865898192
19289258,698.0,POWERSUTRA WOMEN BLUE SOLID SINGLE BREASTED FORMAL BLAZERS,4999.0,BLUE,POWERSUTRA,184.47941042394774,4.101225865898192
9477715,750.0,THE ROADSTER LIFESTYLE CO WOMEN BLACK SOLID SWEATSHIRT,1299.0,BLACK,ROADSTER,789.0,4.248415716
9867983,962.0,VISHUDH WOMEN NAVY BLUE FLORAL PRINTED REGULAR PURE COTTON KURTA WITH PALAZZOS,2149.0,NAVY BLUE,VISHUDH,2676.0,4.032884903
11688420,750.0,ROADSTER WOMEN BLUE WASHED REGULAR FIT DENIM SHORTS,1399.0,BLUE,ROADSTER,222.0,4.40990991
12221938,783.0,SASSAFRAS WOMEN BLACK SLIM FIT HIGH-RISE CLEAN LOOK STRETCHABLE JEANS,1999.0,BLACK,SASSAFRAS,2699.0,3.948499444
13113484,962.0,VISHUDH WOMEN RED SOLID DUPATTA,399.0,RED,VISHUDH,496.0,4.254032258
13913356,75.0,ANOUK WOMEN OFF WHITE CROPPED CIGARETTE TROUSERS WITH LACE DETAIL,1299.0,OFF WHITE,ANOUK,882.0,4.385487528
15689286,531.0,M&H JUNIORS GIRLS BLUE STRAIGHT KNEE LENGTH DENIM SKIRTS,1299.0,BLUE,M&H JUNIORS,18.0,4.0
15887108,363.0,HERE&NOW NAVY BLUE & WHITE ETHNIC MOTIFS PRINTED PURE COTTON A-LINE KURTI,999.0,NAVY BLUE,HERE&NOW,194.0,4.293814433
16195306,239.0,DRESSBERRY WOMEN PINK SHEER LONGLINE SHRUG WITH BELT,1399.0,PINK,DRESSBERRY,11.0,3.818181818
16450186,125.0,BERRYLUSH WOMEN PRETTY PINK PRINTED ROMANTIC FLORALS PLAYSUIT,1799.0,PINK,BERRYLUSH,79.0,4.164556962
17035752,444.0,KALINI CORAL & GOLDEN WOVEN DESIGN SAREE,3999.0,CORAL,KALINI,73.0,4.164383562
17674588,353.0,H&M WOMEN BROWN MESH TOP,699.0,BROWN,H&M,145.0,4.662068966
17979036,776.0,SANGRIA WOMEN GREEN COTTON LINEN SOLID TOP & CROPPED TROUSERS SET,2699.0,GREEN,SANGRIA,27.0,3.62962963
18095458,705.0,PSPEACHES GIRLS PINK & ORANGE READY TO WEAR LEHENGA & BLOUSE WITH DUPATTA,4568.0,PINK,PSPEACHES,184.47941042394774,4.101225865898192
18319360,544.0,MANGO WOMEN GREEN SOLID DOUBLE-BREASTED BLAZER,6590.0,GREEN,MANGO,184.47941042394774,4.101225865898192
18594044,596.0,MONTREZ WOMEN OLIVE GREEN CROP DENIM JACKET,1999.0,OLIVE,MONTREZ,33.0,4.454545455
19258888,488.0,KVSFAB PINK & WHITE UNSTITCHED DRESS MATERIAL,2499.0,PINK,KVSFAB,184.47941042394774,4.101225865898192
2319517,750.0,ROADSTER WOMEN BLUE SKINNY FIT MID-RISE CLEAN LOOK STRETCHABLE CROPPED JEANS,1699.0,BLUE,ROADSTER,2706.0,4.144863267
9656683,903.0,TOKYO TALKIES WOMEN BLACK PRINTED A-LINE TOP,1049.0,BLACK,TOKYO TALKIES,1589.0,4.163624921
10891996,903.0,TOKYO TALKIES WOMEN PINK & WHITE PRINTED HOODED SWEATSHIRT,1199.0,PINK,TOKYO TALKIES,829.0,4.451145959
12034000,903.0,TOKYO TALKIES WOMEN BEIGE SOLID BASIC JUMPSUIT,2149.0,BEIGE,TOKYO TALKIES,374.0,4.328877005
12135338,75.0,ANOUK NAVY BLUE ETHNIC MOTIFS BELL SLEEVED PURE COTTON TOP,1099.0,NAVY BLUE,ANOUK,1821.0,4.231191653
12907236,376.0,HRX BY HRITHIK ROSHAN WOMEN OLIVE GREEN SOLID SPORTY JACKET,2799.0,OLIVE,HRX BY HRITHIK ROSHAN,314.0,3.671974522
13204932,50.0,ALL ABOUT YOU WOMEN PINK SOLID CROPPED REGULAR TROUSERS WITH WAIST TIE-UP DETAIL,1699.0,PINK,ALL ABOUT YOU,90.0,3.977777778
14399798,75.0,ANOUK WOMEN PEACH-COLOURED YOKE DESIGN MIRROR-WORK KURTA WITH TROUSERS & WITH DUPATTA,3799.0,PEACH,ANOUK,904.0,4.207964602
15078978,133.0,BIBA TAUPE & PINK PRINTED DUPATTA WITH GOTTA PATTI,1299.0,TAUPE,BIBA,8.0,4.875
16629334,776.0,SANGRIA WOMEN MUSTARD YELLOW & MAGENTA PRINTED WRAP TOP WITH PALAZZOS,2799.0,MUSTARD,SANGRIA,3.0,4.666666667
16989926,783.0,SASSAFRAS WOMEN PINK SOLID MIDI SKIRT,1699.0,PINK,SASSAFRAS,135.0,4.185185185
17681042,928.0,UNITED LIBERTY GREEN & GOLD-TONED PURE CHIFFON SAREE,2399.0,GREEN,UNITED LIBERTY,62.0,4.338709677
17842452,353.0,H&M WOMEN BROWN SINGLE-BREASTED JACKET,2999.0,BROWN,H&M,184.47941042394774,4.101225865898192
18129884,133.0,BIBA YELLOW & GOLD-TONED PRINTED UNSTITCHED DRESS MATERIAL,2299.0,YELLOW,BIBA,184.47941042394774,4.101225865898192
19186042,812.0,SHOPGARB GOLD-TONED & GREEN SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,7999.0,GOLD,SHOPGARB,184.47941042394774,4.101225865898192
19235438,660.0,OXOLLOXO WOMEN NAVY BLUE PRINTED KNEE-LENGTH ELASTICATED  SKIRTS,1599.0,NAVY BLUE,OXOLLOXO,184.47941042394774,4.101225865898192
19287418,983.0,WISSTLER WOMEN BEIGE & BLACK STRIPED PURE COTTON FRONT-OPEN SHRUG,999.0,BEIGE,WISSTLER,184.47941042394774,4.101225865898192
2280926,783.0,SASSAFRAS NAVY SOLID LONGLINE OPEN FRONT SHRUG,1899.0,NAVY BLUE,SASSAFRAS,273.0,4.501831502
10440556,239.0,DRESSBERRY WOMEN OLIVE GREEN REGULAR FIT SOLID REGULAR MID-RISE TROUSERS,1699.0,OLIVE,DRESSBERRY,192.0,4.104166667
10783332,793.0,SERA WOMEN OFF-WHITE & PINK PRINTED BASIC JUMPSUIT,1894.0,OFF WHITE,SERA,459.0,3.991285403
13637780,962.0,VISHUDH WOMEN RUST FLORAL PRINTED A-LINE TOP,999.0,RUST,VISHUDH,771.0,4.171206226
14122726,75.0,ANOUK WOMEN NAVY BLUE EMBELLISHED READY TO WEAR LEHENGA & BLOUSE WITH DUPATTA,4999.0,NAVY BLUE,ANOUK,77.0,4.181818182
14135274,868.0,TAAVI OFF WHITE & GREEN SANGANERI HAND BLOCK PRINT PURE COTTON SUSTAINABLE DUPATTA,1899.0,OFF WHITE,TAAVI,33.0,4.727272727
14192560,779.0,SAREE MALL BLAZING RED LINEN BLEND SAREE,2999.0,RED,SAREE MALL,1708.0,3.959601874
14861390,806.0,SHEWILL NAVY BLUE EMBROIDERED UNSTITCHED DRESS MATERIAL,3549.0,NAVY BLUE,SHEWILL,27.0,4.37037037
15694700,554.0,MAST & HARBOUR WOMEN BLUE REGULAR FIT DOUBLE-BREASTED SELF DESIGN SMART CASUAL BLAZER,4999.0,BLUE,MAST & HARBOUR,184.47941042394774,4.101225865898192
15834022,671.0,PARIS HAMILTON WOMEN BLACK BOYFRIEND FIT HIGH-RISE STRETCHABLE JEANS,1999.0,BLACK,PARIS HAMILTON,449.0,4.077951002
16828318,72.0,ANI WOMEN PRETTY PINK PRINTED TOP WITH TROUSERS,2999.0,PINK,ANI,23.0,4.086956522
16849304,353.0,H&M WOMEN GREEN TIE & DYE OVERSIZED SWEATSHIRT,1499.0,GREEN,H&M,80.0,4.325
17811478,793.0,SERA PINK & PURPLE TIE AND DYE PUFF SLEEVES CHIFFON TOP,1298.0,PINK,SERA,256.0,4.234375
18255504,125.0,BERRYLUSH BLUE DITSY FLORAL PRINT HIGH-RISE A-LINE SKIRT,1399.0,BLUE,BERRYLUSH,42.0,4.428571429
18282302,41.0,AKIMIA WOMEN BLACK PRINTED STRAIGHT MIDI SKIRTS,1499.0,BLACK,AKIMIA,184.47941042394774,4.101225865898192
18372852,806.0,SHEWILL WOMEN MAROON ETHNIC MOTIFS YOKE DESIGN THREAD WORK KURTA WITH TROUSERS & WITH DUPATTA,6699.0,MAROON,SHEWILL,184.47941042394774,4.101225865898192
18787832,903.0,TOKYO TALKIES WOMEN BLUE WASHED DENIM JACKET,2499.0,BLUE,TOKYO TALKIES,184.47941042394774,4.101225865898192
11227214,66.0,ANAYNA BLACK & BEIGE PRINTED FLARED PURE COTTON MAXI SKIRT,1999.0,BLACK,ANAYNA,747.0,4.331994645
11624446,760.0,RUTE WOMEN BLACK LACE SHEER OPEN FRONT LONGLINE SHRUG,1999.0,BLACK,RUTE,124.0,3.959677419
12151804,131.0,BHAMA COUTURE WOMEN BLUE & PINK FLORAL PRINT A-LINE PURE COTTON TOP,1799.0,BLUE,BHAMA COUTURE,365.0,4.268493151
12221892,783.0,SASSAFRAS WOMEN GREEN REGULAR FIT HIGH-RISE CLEAN LOOK STRETCHABLE JEANS,1999.0,GREEN,SASSAFRAS,4972.0,4.307320998
13018002,141.0,BLISSTA MUSTARD YELLOW & GOLD-TONED SILK BLEND UNSTITCHED DRESS MATERIAL,3745.0,MUSTARD,BLISSTA,43.0,4.209302326
13973702,847.0,STYLESTONE WOMEN WHITE & BLUE PRINTED JUMPSUIT,1899.0,WHITE,STYLESTONE,210.0,4.3
14362788,554.0,MAST & HARBOUR WOMEN ORANGE COLOURBLOCKED HOODED SWEATSHIRT,1799.0,ORANGE,MAST & HARBOUR,85.0,4.235294118
15241816,945.0,VARANGA WOMEN YELLOW & PEACH-COLOURED FLORAL SCREEN PRINTED GOTTA PATTI STRAIGHT KURTA,2799.0,YELLOW,VARANGA,1811.0,4.057426836
16045384,75.0,ANOUK GREEN & MAGENTA WOVEN DESIGN PURE SILK BANARASI SAREE,2899.0,GREEN,ANOUK,227.0,4.154185022
16102990,931.0,URBANIC WOMEN BEIGE & WHITE SOLID OPEN-FRONT WITH TIE-UP CLOSURE CASUAL BLAZER,1690.0,BEIGE,URBANIC,8.0,3.875
18437892,958.0,VERO MODA WOMEN WHITE POLKA DOT PRINTED A-LINE SKIRTS,2499.0,WHITE,VERO MODA,184.47941042394774,4.101225865898192
18652076,353.0,H&M WOMEN BROWN PRINTED CROPPED PULL-ON TROUSERS,1299.0,BROWN,H&M,92.0,4.52173913
18737340,78.0,ANTI CULTURE WOMEN PINK COLOURBLOCKED WINDCHEATER CROP OUTDOOR SPORTY JACKET,1832.0,PINK,ANTI CULTURE,31.0,3.903225806
19020872,13.0,AAHWAN WOMEN BLACK  SOLID TANK CROP TOP,999.0,BLACK,AAHWAN,19.0,4.473684211
19068088,903.0,TOKYO TALKIES WOMEN GREEN TOP WITH TROUSERS,1349.0,GREEN,TOKYO TALKIES,184.47941042394774,4.101225865898192
19069132,555.0,MAX YELLOW & SILVER-TONED EMBROIDERED DUPATTA,699.0,YELLOW,MAX,184.47941042394774,4.101225865898192
19320804,885.0,THE MAGIC WAND GIRLS RED & GREEN PRINTED FOIL PRINT READY TO WEAR LEHENGA,1499.0,RED,THE MAGIC WAND,184.47941042394774,4.101225865898192
9430121,131.0,BHAMA COUTURE BLACK EMBROIDERED A-LINE PURE COTTON TOP,1799.0,BLACK,BHAMA COUTURE,1871.0,3.83858899
10808284,38.0,AHIKA FLORAL PRINT STRAIGHT COTTON KURTA WITH KEYHOLE NECK,1198.0,GREEN,AHIKA,16219.0,4.093285653
11991426,750.0,ROADSTER WOMEN MUSTARD BROWN FLEECE SOLID HOODED SWEATSHIRT,1299.0,MUSTARD,ROADSTER,886.0,4.300225734
13375138,233.0,DOOR74 WOMEN BLACK CHECKED TAILORED JACKET,1999.0,BLACK,DOOR74,271.0,3.483394834
14026378,956.0,VENI VIDI VICI WOMEN GORGEOUS RED SOLID JUMPSUIT,1980.0,RED,VENI VIDI VICI,268.0,4.399253731
14141216,688.0,PLUSS TRENDY PURPLE AND WHITE SOLID WRAPPED TOP,1399.0,PURPLE,PLUSS,1371.0,4.266958425
14210976,681.0,PICCOLO RED & GOLD-COLOURED READY TO WEAR LEHENGA WITH BLOUSE,3099.0,RED,PICCOLO,124.0,4.241935484
15265898,544.0,MANGO WOMEN BLUE FLARED HIGH-RISE LIGHT FADE STRETCHABLE JEANS,2990.0,BLUE,MANGO,91.0,4.241758242
16849448,72.0,ANI WOMEN PRETTY PINK CHECKED PUFF SLEEVES JUMPSUIT,2499.0,PINK,ANI,25.0,3.96
17142444,983.0,WISSTLER WOMEN GREY MELANGE SOLID FRONT OPEN SHRUG,999.0,GREY MELANGE,WISSTLER,36.0,4.416666667
17449504,776.0,SANGRIA WHITE & GREEN PHULKARI EMBROIDERED DUPATTA,2199.0,WHITE,SANGRIA,184.47941042394774,4.101225865898192
18229864,70.0,ANGEL & ROCKET GIRLS WHITE & PINK TROPICAL PRINTED KNEE-LENGTH FLARED SKIRTS,1299.0,MULTI,ANGEL & ROCKET,11.0,4.727272727
18811270,147.0,BOSTREET WOMEN WHITE LOOSE FIT TROUSERS,2599.0,WHITE,BOSTREET,184.47941042394774,4.101225865898192
18992090,46.0,ALAYA BY STAGE3 WOMEN GREEN SOLID WOVEN WAISTCOAT,1550.0,GREEN,ALAYA BY STAGE3,184.47941042394774,4.101225865898192
19215768,147.0,BOSTREET WOMEN BLACK SOLID MIDI LENGTH PENCIL SKIRT,2199.0,BLACK,BOSTREET,184.47941042394774,4.101225865898192
19263048,784.0,SATRANI PINK & WHITE PRINTED UNSTITCHED DRESS MATERIAL,3650.0,PINK,SATRANI,184.47941042394774,4.101225865898192
19351030,1002.0,ZAINAB CHOTTANI BLUE BEADS AND STONES PURE GEORGETTE BLOCK PRINT SAREE,2999.0,BLUE,ZAINAB CHOTTANI,184.47941042394774,4.101225865898192
6012538,731.0,RARE WOMEN BLACK PARALLEL TROUSERS,1599.0,BLACK,RARE,933.0,3.908896034
11053762,79.0,ANUBHUTEE WOMEN NAVY BLUE & WHITE PRINTED KURTI,1739.0,NAVY BLUE,ANUBHUTEE,691.0,4.285094067
11489530,750.0,ROADSTER WOMEN BLUE WASHED REGULAR FIT DENIM SHORTS,1499.0,BLUE,ROADSTER,337.0,4.53115727
12907234,376.0,HRX BY HRITHIK ROSHAN WOMEN BLACK SOLID SPORTY JACKET,2799.0,BLACK,HRX BY HRITHIK ROSHAN,276.0,3.510869565
13581244,783.0,SASSAFRAS WOMEN MAUVE SOLID CROPPED WRAP BASIC JUMPSUIT,1999.0,MAUVE,SASSAFRAS,203.0,4.083743842
13633448,783.0,SASSAFRAS WOMEN NAVY BLUE REGULAR FIT HIGH-RISE CLEAN LOOK CROPPED JEANS,1999.0,NAVY BLUE,SASSAFRAS,1885.0,4.209018568
14376546,75.0,ANOUK WOMEN BLACK & ORANGE BANDHANI PRINTED KURTA,1699.0,BLACK,ANOUK,1086.0,4.370165746
14824292,514.0,LILPICKS GIRLS MAROON & PEACH-COLOURED READY TO WEAR LEHENGA & BLOUSE,3299.0,MAROON,LILPICKS,74.0,4.283783784
15202916,750.0,ROADSTER WOMEN MAUVE SOLID HIGH NECK RIBBED TOP,1099.0,MAUVE,ROADSTER,522.0,4.392720307
15315768,544.0,MANGO WOMEN OFF WHITE & BLACK SELF DESIGN SHRUG,5590.0,OFF WHITE,MANGO,184.47941042394774,4.101225865898192
16967652,583.0,MITERA GOLD-TONED & PINK WOVEN DESIGN SAREE,4999.0,GOLD,MITERA,145.0,3.951724138
17030228,133.0,BIBA NAVY BLUE & SEA GREEN FLORAL PRINTED PURE COTTON UNSTITCHED DRESS MATERIAL,2299.0,NAVY BLUE,BIBA,184.47941042394774,4.101225865898192
17663032,242.0,DUPATTA BAZAAR WOMEN'S SOLID ORANGE DUPATTA,599.0,ORANGE,DUPATTA BAZAAR,184.47941042394774,4.101225865898192
18907804,931.0,URBANIC WOMEN PURPLE SOLID WRAP CLASSIC CROP BACK TIE UP BLAZER,1490.0,PURPLE,URBANIC,184.47941042394774,4.101225865898192
19133580,216.0,DELAN WOMEN GREY PRINTED CO-ORDS,4499.0,GREY,DELAN,184.47941042394774,4.101225865898192
19148244,353.0,H&M GIRLS MULTICOLORED GLITTERY TULLE SKIRTS,799.0,MULTI,H&M,184.47941042394774,4.101225865898192
19189616,285.0,FAME FOREVER BY LIFESTYLE WOMEN NAVY BLUE SWEATSHIRT,699.0,NAVY BLUE,FAME FOREVER BY LIFESTYLE,184.47941042394774,4.101225865898192
11672988,131.0,BHAMA COUTURE WOMEN WHITE & GREEN FLORAL PRINT A-LINE TOP,1799.0,WHITE,BHAMA COUTURE,315.0,4.161904762
11941196,653.0,ORCHID BLUES WOMEN OLIVE GREEN LOOSE FIT PURE COTTON JOGGERS,1299.0,OLIVE,ORCHID BLUES,1923.0,4.163286531
12622736,583.0,MITERA NAVY BLUE EMBROIDERED SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,5999.0,NAVY BLUE,MITERA,520.0,4.432692308
13775716,845.0,STYLE QUOTIENT MULTICOLOURED ABSTRACT PRINTED TOP WITH FLARED SLEEVES,1299.0,MULTI,STYLE QUOTIENT,2333.0,4.43163309
13936018,783.0,SASSAFRAS WOMEN BLUE WASHED HIGH-RISE PURE COTTON DENIM SHORTS,1499.0,BLUE,SASSAFRAS,459.0,4.117647059
14448340,579.0,MISS CHASE WOMEN TEAL SELF DESIGN LACE BASIC JUMPSUIT,2449.0,TEAL,MISS CHASE,45.0,4.044444444
15198584,353.0,H&M WOMEN BLACK SWEATSHIRT,799.0,BLACK,H&M,652.0,4.481595092
15694702,554.0,MAST & HARBOUR WOMEN NAVY BLUE SOLID REGULAR FIT SINGLE BREASTED BLAZER,4999.0,NAVY BLUE,MAST & HARBOUR,184.47941042394774,4.101225865898192
16697004,444.0,KALINI GREEN & GOLD-TONED WOVEN DESIGN SILK BLEND BANARASI SAREE,2099.0,GREEN,KALINI,313.0,4.17571885
16835110,750.0,ROADSTER WOMEN BLUE WIDE LEG HIGH-RISE LIGHT FADE STRETCHABLE JEANS,2999.0,BLUE,ROADSTER,5.0,4.6
17515056,706.0,PUMA WOMEN BROWN PADDED JACKET,6999.0,BROWN,PUMA,184.47941042394774,4.101225865898192
17831440,674.0,PASHTUSH WOMEN BEIGE & MAROON SOLID WOOLEN SHAWL,10599.0,BEIGE,PASHTUSH,184.47941042394774,4.101225865898192
18597436,356.0,HARPA WOMEN BLACK & WHITE PRINTED SKIRTS,1599.0,BLACK,HARPA,184.47941042394774,4.101225865898192
18935576,398.0,INDYA WOMEN BLACK & GOLD-TONED EMBELLISHED SHRUG,2100.0,BLACK,INDYA,184.47941042394774,4.101225865898192
19068090,903.0,TOKYO TALKIES WOMEN MAGENTA SOLID CO-ORDS,1349.0,MAGENTA,TOKYO TALKIES,184.47941042394774,4.101225865898192
19240164,169.0,CHARU WOMEN NAVY BLUE FLORAL EMBROIDERED THREAD WORK KURTA,3099.0,NAVY BLUE,CHARU,184.47941042394774,4.101225865898192
19325340,488.0,KVSFAB GREEN & ORANGE EMBROIDERED UNSTITCHED DRESS MATERIAL,2849.0,GREEN,KVSFAB,184.47941042394774,4.101225865898192
10308583,783.0,SASSAFRAS WOMEN MAROON SOLID BASIC JUMPSUIT,1499.0,MAROON,SASSAFRAS,3026.0,4.048248513
12196716,363.0,HERE&NOW WOMEN LIME GREEN SOLID SWEATSHIRT,1499.0,LIME GREEN,HERE&NOW,399.0,4.280701754
14462796,363.0,HERE&NOW WOMEN OLIVE GREEN SOLID TAILORED JACKET,4999.0,OLIVE,HERE&NOW,10.0,4.8
15012204,583.0,MITERA PINK & GOLD-TONED WOVEN DESIGN ZARI SILK BLEND BANARASI SAREE,3599.0,PINK,MITERA,935.0,3.826737968
15055304,509.0,LIBAS WOMEN BLUE EMBROIDERED PANELLED KURTA WITH CHURIDAR & WITH DUPATTA,4999.0,BLUE,LIBAS,544.0,4.338235294
15781516,555.0,MAX GREEN VISCOSE RAYON SOLID DUPATTA,299.0,GREEN,MAX,29.0,4.517241379
15829556,604.0,MYSHKA OFF WHITE & YELLOW PRINTED TUNIC,1999.0,OFF WHITE,MYSHKA,142.0,4.042253521
16835204,750.0,ROADSTER WOMEN GREY SLIM FLARED HIGH-RISE HEAVY FADE STRETCHABLE JEANS,2999.0,GREY,ROADSTER,184.47941042394774,4.101225865898192
16931670,50.0,ALL ABOUT YOU WOMEN RUST ORANGE EMBROIDERED TIE-UP SHRUG,1799.0,RUST,ALL ABOUT YOU,10.0,4.2
16973132,841.0,STREET 9 WOMEN GORGEOUS GREEN PRINTED TOP WITH SOLID PALAZZOS,3699.0,GREEN,STREET 9,16.0,4.25
18522646,353.0,H&M WOMEN GREY MELANGE CROPPED TURTLENECK TOP,799.0,GREY MELANGE,H&M,184.47941042394774,4.101225865898192
18548530,596.0,MONTREZ WOMEN BLUE SOLID A-LINE SKIRTS,1499.0,BLUE,MONTREZ,184.47941042394774,4.101225865898192
18706262,473.0,KIROSHE BY KIRAN WOMEN BLACK SOLID CROP BLAZERS,7299.0,BLACK,KIROSHE BY KIRAN,184.47941042394774,4.101225865898192
18747028,353.0,H&M WOMEN BLUE DENIM SHORTS HIGH WAIST,1499.0,BLUE,H&M,184.47941042394774,4.101225865898192
